date,sector,benchmark,benchmark_price,ret_1w,ret_4w,ret_12w,ret_26w,ret_52w,rel_spy_4w,rel_spy_12w,rel_spy_26w,vs_10w_ma,vs_40w_ma,breadth_above_10w,breadth_above_40w,breadth_positive_4w,breadth_positive_12w,basket_rel_spy_4w,basket_rel_spy_12w,basket_rel_spy_26w,volatility_12w_ann,volume_ratio_4w_vs_prev12
2025-09-12,DEFENSIVE,XLU,42.75,0.02432010003125984,-0.001401573729648331,0.058430320525243884,0.08406234338194296,0.0886172523980282,-0.02311295420042836,-0.047798966570855805,-0.08402275815552351,0.008671029860072288,0.06381986428044106,0.6666666666666666,0.3333333333333333,0.5,0.5,-0.024849018027227,-0.06521696315582744,-0.1597815265306354,0.08709603426779296,0.82992487838995
2025-09-12,ENERGY,XLE,44.29999923706055,0.014194114641782551,0.03553063350014085,-0.004270677326097094,-0.012923391649978022,0.03516768623692457,0.013819253029360823,-0.11049996442219678,-0.1810084931874445,0.015170262228839881,0.021349180565334747,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.00915363711132335,-0.11291508839626209,-0.19896137181252804,0.18761407932820706,0.7586416170479648
2025-09-12,FINANCIALS,XLF,53.79999923706055,0.013755408826722215,0.025543274418098783,0.06830815299874904,0.10882107851365497,0.20871717065495798,0.003831893947318754,-0.03792113409735065,-0.05926402302381151,0.018399321597956986,0.06487734726725636,1.0,1.0,1.0,1.0,0.03889719970552811,0.0325582560048114,0.09989431490372798,0.14673117442388192,0.9532221562146229
2025-09-12,HEALTHCARE,XLV,138.11000061035156,0.0015228913934892674,0.013949003765014512,0.041553501155456196,-0.047057147658086884,-0.11558659470073684,-0.007762376705765517,-0.0646757859406435,-0.21514224919555336,0.02105544135761539,-0.002446743307313537,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.028038182912511905,-0.0039606388528868886,-0.23420699357015784,0.16754425365320216,0.9017393855653232
2025-09-12,MARKET,SPY,657.4099731445312,0.015712846955691973,0.02171138047078003,0.10622928709609969,0.16808510153746647,0.16974780114448662,0.0,0.0,0.0,0.02951145646622355,0.10213398701175702,1.0,1.0,1.0,1.0,0.004260743855312277,-0.0005548217854681181,-0.0030125702332032267,0.1077966255625534,0.9442662410116553
2025-09-12,MATERIALS,XLB,45.84000015258789,-0.0030447888438936976,0.018327241455637244,0.06086556639294893,0.06629444900786363,-0.010896559603274736,-0.003384139015142784,-0.045363720703150756,-0.10179065252960284,0.010459496223672149,0.05063816968638957,1.0,1.0,0.8333333333333334,1.0,0.014543881888513466,0.019343465183933595,0.006285386396647182,0.18637700078570243,0.8694499545949288
2025-09-12,NUCLEAR,URA,42.04999923706055,0.03240853694229484,0.07792876304353213,0.1435952872875761,0.7594142221014146,0.6535587389868056,0.056217382572752106,0.0373660001914764,0.5913291205639482,0.05035718693392699,0.34510497999095247,1.0,1.0,0.8333333333333334,1.0,0.04416619475629554,0.034712747758509487,0.7106339519606687,0.3121385435230969,0.9488614963764769
2025-09-12,POWER_INDUSTRIALS,XLI,151.5800018310547,0.004306693081670865,0.007577767689098902,0.06469064430525728,0.1559520795146605,0.16090980568505264,-0.014133612781681126,-0.041538642790842406,-0.012133022022805973,0.00031677202439617247,0.08327915113928053,0.8333333333333334,1.0,1.0,1.0,-0.006037636268806083,0.015081971020660149,0.2253390155748439,0.12360570513801801,0.8717307235228257
2025-09-12,SEMI,SOXX,255.63999938964844,0.034770274162235104,0.029478059961042025,0.13562257872382144,0.2710819689543724,0.14713929723161678,0.007766679490261996,0.02939329162772175,0.10299686741690595,0.03919966203975256,0.170534252476086,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.07124632776632035,0.0764088442562149,0.1985886747344707,0.17008445550221116,1.1882319846116918
2025-09-19,AI_SOFTWARE,IGV,117.19000244140625,0.04943139932813234,0.09054535119886786,0.08730751316279384,0.25861885590383693,0.31378930998624477,0.06204739716435337,0.00796250138326915,0.08180401283901872,0.061811423774102536,0.14434421365391925,1.0,1.0,1.0,1.0,0.08332298444723811,0.09501409440868569,0.28397296353424534,0.19527606205907577,1.2364976755164279
2025-09-19,COMMUNICATION_SERVICES,XLC,119.41000366210938,0.017554369107576573,0.07276979859110821,0.10893390902386324,0.22346317140334038,0.343194618813915,0.04427184455659372,0.029588897244338552,0.04664832833852217,0.07268303328121584,0.16544182203931457,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.014987993413760262,-0.0016273783570307139,0.06228603929785977,0.11961190762031332,1.0664705120485216
2025-09-19,CONSUMER_DISCRETIONARY,XLY,120.69499969482422,0.011565999456737863,0.03556410583040215,0.10430487869405591,0.22253736703234428,0.227261154066833,0.007066151795887654,0.024959866914531226,0.045722523967526074,0.05138680608280377,0.1131978662714499,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0005778807529022156,0.0216516534005526,0.045287121592175184,0.1323634505087765,1.3574696664956631
2025-09-19,CONSUMER_STAPLES,XLP,79.37999725341797,-0.011703217691456547,-0.037468217794926484,-0.014525211098850632,0.000630220864859643,-0.04419031503289228,-0.06596617182944098,-0.09387022287837532,-0.17618462219995856,-0.021051500431120584,-0.015115131281384753,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.04689146030502498,-0.078434903707638,-0.15764956450428805,0.10879664497180805,1.032046836817858
2025-09-19,DEFENSIVE,XLU,42.474998474121094,-0.006432784231085509,-0.01266857224182627,0.04450995986336315,0.07873011997767865,0.06081412344946946,-0.041166526276340765,-0.03483505191616154,-0.09808472308713956,-0.0007646086482271386,0.05457860138446602,0.3333333333333333,0.3333333333333333,0.0,0.5,-0.052353053576389086,-0.057386654643285094,-0.17746454547150617,0.08997404390480786,0.8737760237352667
2025-09-19,ENERGY,XLE,44.2599983215332,-0.0009029552193282608,0.004311291763664293,0.037749044268553966,-0.0432338969426429,-0.0027039825077482815,-0.0241866622708502,-0.04159596751097072,-0.2200487400074611,0.014962999907194519,0.020632845437991154,0.6666666666666666,0.6666666666666666,0.5,1.0,-0.03952307475911413,-0.04432316362729501,-0.24115160784675094,0.16275494562639706,0.7710192029597223
2025-09-19,FINANCIALS,XLF,54.25,0.00836432656730346,0.012693677600328357,0.044474421146849075,0.096845956413111,0.1881296579346079,-0.015804276434186137,-0.03487059063267561,-0.0799688866517072,0.022870828087078632,0.07128752660671789,1.0,1.0,1.0,1.0,0.02222956069553698,0.029105918687180488,0.07758992997131438,0.13506201052747915,0.9793224996164233
2025-09-19,HEALTHCARE,XLV,137.2899932861328,-0.005937349363513755,-0.006369001190377754,0.025087738326735165,-0.06350622394114314,-0.11585526554990311,-0.03486695522489225,-0.05425727345278952,-0.24032106700596134,0.01341970819638072,-0.007706594955251389,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,-0.008917181224420404,0.002461109715547564,-0.26060660520008794,0.16796420683568636,0.8534745422958706
2025-09-19,MARKET,SPY,663.7000122070312,0.009567909401211772,0.028497954034514494,0.07934501177952469,0.1768148430648182,0.16797186486059168,0.0,0.0,0.0,0.032878786579212615,0.10991171463024418,1.0,1.0,0.75,1.0,-0.0010989801033568225,0.007276638087505116,-0.0008148827614486431,0.09022149383506893,0.9891045377951643
2025-09-19,MATERIALS,XLB,45.415000915527344,-0.009271362034159014,-0.01464524267359213,0.033450932550040724,0.05874811588462325,-0.03444241388626046,-0.043143196708106624,-0.045894079229483964,-0.11806672718019495,0.0018530537147596338,0.040420401234031234,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,-0.01645199624729406,0.014180527098296905,-0.013847494781192368,0.18656566546014053,0.8669517351132423
2025-09-19,NUCLEAR,URA,49.43000030517578,0.17550537935826904,0.25329619742181,0.29839770689296863,0.9772000122070312,0.8186166206835186,0.22479824338729548,0.21905269511344394,0.800385169142213,0.19900064295405961,0.5562377136366148,1.0,1.0,1.0,1.0,0.1926463837957619,0.20555462026339763,0.9527542458310094,0.4618989693501137,1.117153844598089
2025-09-19,POWER_INDUSTRIALS,XLI,153.1199951171875,0.010159607253793501,-0.00013062735105562329,0.04312284297687663,0.15780714644376181,0.1497222070731674,-0.028628581385570118,-0.03622216880264806,-0.01900769662105639,0.008536164000303215,0.09122586530808863,0.8333333333333334,1.0,0.6666666666666666,1.0,-0.00708756122015386,0.0008499036255775749,0.20190889384944852,0.10999540346096844,0.9282249940376459
2025-09-19,SEMI,SOXX,265.8599853515625,0.039978039376915575,0.06732502011410912,0.11303686122506362,0.3334335381716147,0.18862604519158488,0.03882706607959463,0.033691849445538935,0.1566186951067965,0.07216306507713033,0.21142798265874707,1.0,1.0,0.8333333333333334,1.0,0.13083373554940278,0.08975839705158568,0.3032268179917574,0.14438621904630708,1.2871298681556167
2025-09-26,AI_SOFTWARE,IGV,114.97000122070312,-0.01894360589174915,0.06355229272483931,0.033252491141036344,0.2792922856016682,0.28832366621312633,0.03755427730183558,-0.025083740192483273,0.08824013264755481,0.03801949819732231,0.11956414277108718,0.8333333333333334,1.0,1.0,0.6666666666666666,0.055856986415624234,0.03352266126300426,0.2937636181005509,0.19337532032029933,1.2109381317257542
2025-09-26,COMMUNICATION_SERVICES,XLC,118.16999816894531,-0.010384435601165087,0.060867212644288404,0.09376154357253519,0.23428035100953215,0.31285407581809177,0.034869197221284676,0.03542531223901557,0.043228198055418776,0.050241275184902845,0.14767988090722173,0.5,0.8333333333333334,0.6666666666666666,0.5,-0.004579204696750623,-0.002312604914227042,0.0541290599048872,0.1258137966798984,1.1091897595739226
2025-09-26,CONSUMER_DISCRETIONARY,XLY,119.8550033569336,-0.006959661460827271,0.03439199547675087,0.08363093638855834,0.21655508973638082,0.19353719918706913,0.008393980053747141,0.025294705055038724,0.02550293678226745,0.03615366601630199,0.10407566103392507,0.5,1.0,0.5,0.6666666666666666,0.005788881420090246,0.027086167430527552,0.019299954363945198,0.13580690050152797,1.3693304557348078
2025-09-26,CONSUMER_STAPLES,XLP,77.95999908447266,-0.017888614488257293,-0.03490962784647822,-0.051350708262741906,-0.030468902699369083,-0.06094914193201606,-0.06090764326948195,-0.10968693959626152,-0.22152105565348246,-0.0350768763906264,-0.03213893711441962,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.048075139121388756,-0.08643291933657582,-0.1997313997710424,0.1021729195828868,0.9356290407470175
2025-09-26,DEFENSIVE,XLU,43.404998779296875,0.02189524046110103,0.029530335303385558,0.06072826787752539,0.11323408337446605,0.07945784052648697,0.003532319880381829,0.002392036544005771,-0.07781806957964732,0.01745171354935171,0.07420833354191614,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.03968449801155218,-0.053354635094146154,-0.19790688849300697,0.0976317083216071,0.9083294397559435
2025-09-26,ENERGY,XLE,45.994998931884766,0.039200196026836664,0.01770105636602448,0.05699183217330539,-0.004760385588591265,0.05505213084021876,-0.008296959056979247,-0.001344399160214227,-0.19581253854270464,0.04750733824695974,0.058247297587136426,1.0,0.8333333333333334,0.5,0.8333333333333334,-0.02072826936926823,-0.009792143098633022,-0.2217952633063854,0.1762745430281612,0.8610466937911936
2025-09-26,FINANCIALS,XLF,53.86000061035156,-0.007188928841445841,-0.002407873014886097,0.012596390316621298,0.09449302199532306,0.19291248704566022,-0.028405888437889826,-0.04573984101689832,-0.09655913095879032,0.01299630892936543,0.0607843795979528,1.0,1.0,0.6666666666666666,1.0,0.006637367478043332,0.00538182426389755,0.08652120551179325,0.12839289003378587,0.95971027578209
2025-09-26,HEALTHCARE,XLV,135.5,-0.01303804627917926,-0.014043460515452466,0.0,-0.06241353449904197,-0.11449486200030135,-0.040041475938456195,-0.05833623133351962,-0.25346568745315534,-0.00248825045262846,-0.020201555592423093,0.5,0.3333333333333333,0.5,0.5,-0.012306384789796287,-0.0031024746608961373,-0.268047698379148,0.16931102397079428,0.8716480895279849
2025-09-26,MARKET,SPY,661.8200073242188,-0.0028326123975210837,0.02599801542300373,0.05833623133351962,0.19105215295411337,0.15810110986221892,0.0,0.0,0.0,0.024493947462109977,0.10350739521648733,1.0,1.0,0.75,1.0,-0.0017986595115175585,-0.0008458878264438474,-0.00016611172312319678,0.08872132233311131,1.0694435761086778
2025-09-26,MATERIALS,XLB,44.41999816894531,-0.021909120918719216,-0.03727787697129903,-0.027689682966393958,0.04456194180059447,-0.08336774642700773,-0.06327589239430276,-0.08602591429991358,-0.1464902111535189,-0.018602839605632915,0.016676588983843832,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,-0.06811244044783465,-0.04940261308046073,-0.07428172737628223,0.17306741698565914,0.8972209912358237
2025-09-26,NUCLEAR,URA,48.40999984741211,-0.020635250889465717,0.19031231932478643,0.27730865167265906,1.0956709544578822,0.6635738561102764,0.1643143039017827,0.21897242033913944,0.9046188015037688,0.1533330179108645,0.4999922505743182,1.0,1.0,1.0,1.0,0.17003716572609576,0.23919458289601092,1.1502093239039892,0.4677636254200352,1.2434758691109267
2025-09-26,POWER_INDUSTRIALS,XLI,152.5800018310547,-0.00352660203338917,0.0037498016236894305,0.021148465405122385,0.17233967719130416,0.13164725772414654,-0.022248213799314298,-0.03718776592839723,-0.01871247576280921,0.004238638438295306,0.08375522718783901,0.6666666666666666,1.0,0.6666666666666666,1.0,-0.007752887157674619,-0.004078950914793748,0.24730477536083464,0.10580856813814365,0.952295379161573
2025-09-26,SEMI,SOXX,268.8299865722656,0.011171298368860327,0.09583392526552359,0.10475051622414244,0.4247932849680056,0.1553635681382204,0.06983590984251986,0.046414284890622826,0.23374113201389224,0.07456346253115687,0.2174705971540316,1.0,1.0,1.0,1.0,0.1571369793587245,0.10998035650768538,0.3952474644870634,0.1428552023687702,1.452779461300166
2025-10-03,AI_SOFTWARE,IGV,114.83000183105469,-0.001217703645837842,0.061864272971751566,0.06838479944694709,0.4124230937353195,0.27730811882132556,0.027920091416582915,-0.004720660949494748,0.08798906984876753,0.034756222442848594,0.11479485643391474,1.0,0.8333333333333334,0.8333333333333334,1.0,0.04498372904585581,0.028197009346883812,0.320940640619274,0.17476320262305026,1.109888467502382
2025-10-03,COMMUNICATION_SERVICES,XLC,116.38999938964844,-0.015063034669358655,0.01482253825141111,0.09791526312846344,0.33428860381210823,0.2806998559330507,-0.01912164330375754,0.024809802732021602,0.009854579925556273,0.02642114343843005,0.12541094100214178,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5,-0.06805762717379053,-0.018869837613831115,0.017116403896083876,0.12230430777424962,1.1077078726047387
2025-10-03,CONSUMER_DISCRETIONARY,XLY,118.93000030517578,-0.007717684083684895,0.011696652600318602,0.07419955958101476,0.3012747379338987,0.20028259982910956,-0.02224752895485005,0.0010940991845729275,-0.023159285952653264,0.022416124835199502,0.09453137449361737,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6666666666666666,-0.024739957171918753,0.007260408960691689,-0.03180015793938936,0.13877006760545163,1.1771459176111043
2025-10-03,CONSUMER_STAPLES,XLP,78.02999877929688,0.0008978924531330978,-0.035118138627801554,-0.0344016688935197,-0.005480503571161477,-0.04222416091644876,-0.0690623201829702,-0.10750712928996153,-0.32991452745771344,-0.03004464229997228,-0.03088790457841606,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.06183634452719703,-0.07920905650058273,-0.31248763994014905,0.09859321785924759,0.8867414336188439
2025-10-03,DEFENSIVE,XLU,44.45500183105469,0.024190832422247066,0.06517314438539823,0.07835059979350212,0.19294250796106294,0.0934695158247778,0.03122896283022958,0.005245139397060283,-0.13149151592548902,0.03673044577121409,0.09584487493730043,0.5,0.5,0.5,0.5,-0.022319131295274148,-0.032946330161845006,-0.26243706906358183,0.10551174210579224,0.9940045804060672
2025-10-03,ENERGY,XLE,44.45500183105469,-0.03348183795178905,0.017742708801837592,-0.0024682328967552403,0.12887254000225323,-0.045825248219378056,-0.01620147275333106,-0.07557369329319708,-0.19556148388429873,0.010352443195737138,0.021537233700207326,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,-0.025482232174915742,-0.09454066528751548,-0.22269362292504344,0.18703844678219522,0.9541936920827674
2025-10-03,FINANCIALS,XLF,53.720001220703125,-0.00259932023880316,0.01224800319609387,0.02990800187604714,0.21538462202348962,0.17677983406527042,-0.02169617835907478,-0.043197458520394694,-0.10904940186306233,0.009831402098477104,0.05544425066461445,1.0,1.0,0.8333333333333334,1.0,-0.0028420904975966685,-0.0011923072315263388,0.1267054589522457,0.12018563700972218,0.9423614048301537
2025-10-03,HEALTHCARE,XLV,144.82000732421875,0.06878234187615306,0.05018139038446168,0.07123311420152034,0.07052046592997074,-0.04497488850488118,0.016237208829293026,-0.0018723461949214926,-0.2539135579565812,0.059617238314146004,0.046081228036671584,1.0,0.8333333333333334,1.0,1.0,0.05901085742361948,0.060639201123754906,-0.24590835389725196,0.2210154776830968,0.9897585508582388
2025-10-03,MARKET,SPY,669.2100219726562,0.01116620012488867,0.03394418155516865,0.07310546039644183,0.32443402388655196,0.16794660334411904,0.0,0.0,0.0,0.030809889130421153,0.11238876576309575,1.0,1.0,1.0,1.0,-0.001485983563395299,0.003734766584952698,0.006819779005593385,0.08784382781007238,1.1232295338739022
2025-10-03,MATERIALS,XLB,44.93000030517578,0.011481363288011526,-0.02283599929347624,-0.01813806920457972,0.15382644811800916,-0.05579486876912054,-0.05678018084864489,-0.09124352960102156,-0.1706075757685428,-0.004574999882101971,0.026903952302224088,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,-0.06147251581956481,-0.03820867990653648,-0.054332593011078144,0.1752626232593965,0.9088113825889593
2025-10-03,NUCLEAR,URA,49.599998474121094,0.024581669705842746,0.21777557160752536,0.32231406807734886,1.3823246494307821,0.6358838711528112,0.1838313900523567,0.24920860768090702,1.0578906255442302,0.16020675800429696,0.5116881106367894,1.0,1.0,1.0,1.0,0.21386296175217664,0.24903398280238645,1.5349280521335313,0.46182409119920276,1.479909987089301
2025-10-03,POWER_INDUSTRIALS,XLI,154.41000366210938,0.011993720075327952,0.023057120222643057,0.0280293395433151,0.30922503362522624,0.13947317483154364,-0.010887061332525594,-0.04507612085312673,-0.015208990261325717,0.016671300558440016,0.09264988250080797,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.002911847252547395,-0.020400481897480005,0.25484436033796226,0.10775167325027458,0.9395197952724968
2025-10-03,SEMI,SOXX,279.9599914550781,0.041401649513606475,0.13321185183885853,0.13726284087203378,0.7760577477822823,0.2115284284087906,0.09926767028368988,0.06415738047559194,0.45162372389573036,0.10212659710733685,0.25955907814137746,1.0,1.0,1.0,1.0,0.23059228115845487,0.1746690278306481,0.794052238883301,0.15850983303927418,1.430048044094865
2025-10-10,AI_SOFTWARE,IGV,112.08999633789062,-0.023861407728577255,0.003761065423408594,0.009274255374924323,0.2854357828065288,0.20760608388733837,0.01043871528059459,-0.031262412059730904,0.06241443856305939,0.006926013171899337,0.08539663826474686,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.003626454030259759,0.004880619032012849,0.2888174182715127,0.172724019223955,0.8543653833350034
2025-10-10,COMMUNICATION_SERVICES,XLC,112.80000305175781,-0.030844542973766154,-0.03877286307222816,0.062246920222069235,0.23589358168697805,0.24737368872154786,-0.03209521321504216,0.02171025278741401,0.012872237443508627,-0.011064133715536606,0.08677852088861449,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.8333333333333334,-0.02801356671277888,0.002335133574565329,0.03335892969035328,0.1465250978883929,0.9423425804425635
2025-10-10,CONSUMER_DISCRETIONARY,XLY,114.375,-0.03829984270989317,-0.041403028456812985,0.029616968471373184,0.2057242174160272,0.1636483765861032,-0.03472537859962699,-0.010919698963282043,-0.017297126827442222,-0.02206395403337369,0.05226357685905958,0.16666666666666666,0.5,0.16666666666666666,0.5,-0.04229050923591495,-0.009530766981932485,-0.01730205989901984,0.1669671870337145,1.0442725433903555
2025-10-10,CONSUMER_STAPLES,XLP,78.0999984741211,0.0008970869655171576,-0.027639457534088918,-0.03449129603880774,-0.028002489641921646,-0.043361109039599,-0.02096180767690292,-0.07502796347346297,-0.25102383388539107,-0.02668213431706934,-0.029949251028799084,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.008095981303751035,-0.04260885835791034,-0.23814901659341403,0.09857639877285002,0.8161158952909697
2025-10-10,DEFENSIVE,XLU,45.099998474121094,0.014508977988970218,0.054970724540844396,0.07701488893423503,0.18186579283174797,0.13817030849516954,0.06164837439803039,0.0364782214995798,-0.04115555141172145,0.04640367689376079,0.10726810494538763,0.5,0.5,0.6666666666666666,0.5,0.019318672151209415,-0.005475106013141144,-0.17560644941469902,0.1050152500127111,0.9534544866657284
2025-10-10,ENERGY,XLE,42.61000061035156,-0.04150266887210596,-0.03814895385585382,-0.008608630428698971,0.08023833033373395,-0.08177994329866056,-0.03147130399866782,-0.0491452978633542,-0.14278301390973547,-0.031172532528098262,-0.02022607170755475,0.0,0.16666666666666666,0.0,0.16666666666666666,-0.04509393201550813,-0.060957194777467694,-0.1642642596973529,0.19271261245959384,0.9805839854881662
2025-10-10,FINANCIALS,XLF,52.15999984741211,-0.029039488790811974,-0.030483260462924155,-0.007232604900905715,0.1176344952616668,0.12147928896533777,-0.02380561060573816,-0.04776927233556094,-0.10538684898180262,-0.020892386532913587,0.023000850157013364,0.16666666666666666,1.0,0.0,0.6666666666666666,-0.028523298966947164,-0.013411491643552634,0.09649964536622424,0.1361948422744241,0.9501842861052078
2025-10-10,HEALTHCARE,XLV,142.11000061035156,-0.018712930374323977,0.028962421130423133,0.07789748602647184,0.03828454504347434,-0.07654817613891851,0.03564007098760913,0.037360818591816614,-0.18473679919999508,0.03150178504130752,0.02592240193941442,1.0,0.8333333333333334,1.0,1.0,0.05720959638914617,0.10455114049569932,-0.15178913713880857,0.21732882487239558,0.9179851489946405
2025-10-10,MARKET,SPY,653.02001953125,-0.02419270768492432,-0.006677649857185997,0.04053666743465523,0.22302134424346942,0.12671244742039112,0.0,0.0,0.0,0.001045499484099155,0.08272928910563304,0.75,1.0,0.25,1.0,0.0005611243013086686,0.0008363233859506325,0.01515985596914643,0.10792498917419001,1.1655146098219906
2025-10-10,MATERIALS,XLB,43.42499923706055,-0.03349657373454018,-0.05268326587016836,-0.03735316671453004,0.07888196862262231,-0.09427469989642356,-0.046005616012982364,-0.07788983414918527,-0.1441393756208471,-0.038056851014408366,-0.008530536184072957,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,-0.04675753162238113,-0.013300818009327586,-0.08559726030581945,0.1862606555161569,0.9224965331764509
2025-10-10,NUCLEAR,URA,51.869998931884766,0.045766139669299655,0.23353150708667347,0.26728557403224773,1.2900662165772934,0.7289999643961589,0.24020915694385947,0.2267489065975925,1.067044872333824,0.17576389171416618,0.5536103126754799,1.0,1.0,1.0,1.0,0.24578190878289005,0.21828442838002782,1.3834999908349168,0.44040224073109924,1.7861410333442767
2025-10-10,POWER_INDUSTRIALS,XLI,149.89999389648438,-0.029208015404844634,-0.011083308578151208,-0.010299833277638282,0.19280652566705148,0.08293596213985954,-0.004405658720965211,-0.05083650071229351,-0.030214818576417946,-0.013127607664578544,0.057521659302683936,0.3333333333333333,1.0,0.3333333333333333,0.5,0.004574466369592893,-0.03667314382709763,0.1747258043023375,0.12494090604024088,0.8959174438174655
2025-10-10,SEMI,SOXX,271.989990234375,-0.028468357850989445,0.06395709154969054,0.10237909838384729,0.5789504174376447,0.15514304968528836,0.07063474140687653,0.06184243094919206,0.3559290731941753,0.05630053722472472,0.21692342457006863,1.0,1.0,1.0,1.0,0.12208626667341389,0.17287654470221048,0.5857447640991412,0.1782015782184143,1.4596823866671471
2025-10-17,AI_SOFTWARE,IGV,112.68000030517578,0.005263663007951447,-0.038484529757437436,-8.875797332308366e-05,0.3013050591372819,0.22066951885306008,-0.03952415975399526,-0.042923540751962364,0.03918988552140812,0.009460335777429218,0.08703883852569794,0.8333333333333334,0.8333333333333334,0.0,0.3333333333333333,-0.03838722208809037,-0.006040134205008485,0.26566241177951766,0.1703028853563429,0.7453835075926445
2025-10-17,COMMUNICATION_SERVICES,XLC,114.94000244140625,0.018971625281485993,-0.037434059824265176,0.06801709262227917,0.27413816215402487,0.2598925595969592,-0.038473689820823,0.025182309843639894,0.012022988538151091,0.0012805802351461004,0.10231729525833799,0.3333333333333333,0.8333333333333334,0.0,0.6666666666666666,-0.03583114753506065,-0.0005237074761452002,0.03657585214304452,0.1484232040699904,0.8637384558296476
2025-10-17,CONSUMER_DISCRETIONARY,XLY,117.20999908447266,0.024786877241290917,-0.028874440690694225,0.0424689965719125,0.26440132624724155,0.17497872098288902,-0.029914070687252048,-0.0003657862067267814,0.002286152631367777,-0.0023619676703032777,0.07666198502631372,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.02861664655863107,0.00926266858135529,0.007944313761399943,0.17233948732739726,1.0138100218202477
2025-10-17,CONSUMER_STAPLES,XLP,79.7300033569336,0.020870741544926075,0.004409248118241171,-0.02171775022167366,-0.026138992522969917,-0.03052036201403774,0.0033696181216833487,-0.06455253300031294,-0.2882541661388437,-0.00295120735698573,-0.010744912028739173,0.5,0.3333333333333333,0.6666666666666666,0.5,0.020028244150212222,-0.02586219732593842,-0.2667891626733237,0.10860459881387259,0.7521745349570554
2025-10-17,DEFENSIVE,XLU,45.78499984741211,0.015188501030306556,0.07792822818599299,0.08341224954764792,0.17744636296044058,0.11738868950364711,0.07688859818943516,0.04057746676900864,-0.08466881065543319,0.055695820326021606,0.11859665850849321,0.6666666666666666,0.5,0.8333333333333334,0.5,0.0361392841175466,-0.008606028421922115,-0.21868347957447065,0.10652700616452929,0.9475303471763746
2025-10-17,ENERGY,XLE,42.9900016784668,0.008918119283549464,-0.028694005676193846,-0.012858727173459927,0.05496936634274352,-0.0482620451372362,-0.029733635672751668,-0.05569350995209921,-0.20714580727313026,-0.023697826249334586,-0.010803121379915681,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,-0.0369606514737405,-0.07810000000359164,-0.22539687518513263,0.1914658498949234,1.0137251151803335
2025-10-17,FINANCIALS,XLF,52.18000030517578,0.000383444360087859,-0.0381566764022897,-0.023577813508839918,0.11854230650408715,0.09575811582468963,-0.039196306398847525,-0.0664125962874792,-0.14357286711178663,-0.021123322501265696,0.020960217944188342,0.3333333333333333,0.8333333333333334,0.0,0.5,-0.04812405528493513,-0.022085443008361627,0.04584161471314282,0.1303171514280326,1.0739173241413815
2025-10-17,HEALTHCARE,XLV,143.27000427246094,0.008162716607749365,0.04355751532353036,0.049750943416477345,0.05742120055998812,-0.06438973614542254,0.04251788532697254,0.006916160637838065,-0.20469397305588566,0.030119171734132477,0.03361954562273928,1.0,0.8333333333333334,1.0,0.8333333333333334,0.05547891291626187,0.06747942362023664,-0.18884206843631046,0.20763086778470047,0.8718914613541757
2025-10-17,MARKET,SPY,664.3900146484375,0.017411403597318742,0.0010396299965578226,0.04283478277863928,0.2621151736158738,0.13650590007875407,0.0,0.0,0.0,0.014244536636602634,0.0977634043287019,0.75,1.0,0.75,1.0,-1.2436887305067312e-05,0.006028922582265339,0.008671208705343048,0.10917256224175152,1.1868464935180976
2025-10-17,MATERIALS,XLB,43.939998626708984,0.011859514074761712,-0.03247830582590738,-0.048608913712847146,0.08829717960889116,-0.09986684701723325,-0.033517935822465206,-0.09144369649148643,-0.1738179940069826,-0.026141711944364654,0.001918185578814402,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,-0.04066677306368623,-0.03927200331336994,-0.10538187603236344,0.17970430336113763,0.8836769989462766
